id,created_at,updated_at,closed_at,comment_cnt,title
777121706,"2020-12-31 19:39:06.000000","2022-10-13 00:20:32.000000",NULL,1,"DOC: refactor CSV parser section in user guide"
777147735,"2020-12-31 22:12:00.000000","2021-08-14 22:58:25.000000",NULL,2,"DOC: Methods of conditional selection"
777184225,"2021-01-01 03:14:25.000000","2021-12-23 13:12:49.000000",NULL,2,"Pyarrow CSV Reader Integration Tracker"
777361611,"2021-01-01 22:12:36.000000","2021-08-16 19:47:51.000000",NULL,9,"BUG: DatetimeIndex.to_period().to_timestamp() forgets freq value"
777365719,"2021-01-01 22:43:13.000000","2021-08-28 18:38:05.000000",NULL,1,"CLN/TST:  Pyarrow CSV engine"
777564212,"2021-01-03 03:13:17.000000","2021-08-14 23:10:16.000000",NULL,2,"ENH: melt into categorical column"
777570136,"2021-01-03 04:17:29.000000","2021-08-14 23:00:24.000000",NULL,1,"BUG: Timestamp.to_period() fails for freq="MS""
777669363,"2021-01-03 16:17:40.000000","2021-08-14 23:12:21.000000",NULL,16,"COMPAT/BLD: rolling failed on Arm64 Linux"
777672030,"2021-01-03 16:32:30.000000","2021-08-14 23:12:53.000000",NULL,0,"COMPAT: test in `tests/indexes/interval/test_astype.py` failed on arm64"
777803156,"2021-01-04 04:22:24.000000","2022-10-13 00:20:32.000000",NULL,7,"ENH: pd.read_excel with table parameter"
778134212,"2021-01-04 14:29:39.000000","2021-08-14 23:14:12.000000",NULL,9,"REGR: comparison op with dask data structure fails"
778632678,"2021-01-05 06:38:28.000000","2021-08-14 23:19:26.000000",NULL,2,"BUG: Fillna doesn't work on large dataframes"
779913428,"2021-01-06 02:49:22.000000","2022-11-08 19:49:40.000000",NULL,10,"DOC: add comparison to spreadsheets"
780073600,"2021-01-06 05:47:51.000000","2022-04-11 07:52:37.000000",NULL,9,"ENH: branch deployments of documentation"
780725912,"2021-01-06 17:33:11.000000","2022-10-13 00:20:33.000000",NULL,0,"BUG: thousands separator in read_html alters data even though converter is set for a specific column"
781732258,"2021-01-07 23:57:21.000000","2021-08-14 23:29:00.000000",NULL,4,"pd.read_parquet causing Python to crash"
781809650,"2021-01-08 03:16:35.000000","2021-01-26 16:07:50.000000",NULL,4,"BUG: tm.assert_produces_warnings(None) failing to raise"
782643464,"2021-01-09 16:48:26.000000","2021-08-11 20:25:59.000000",NULL,8,"ENH: rolling for periodic data"
782922944,"2021-01-10 22:28:36.000000","2022-04-18 19:53:05.000000",NULL,2,"TST/COMPAT: test memory usage failed on macOS after change pytest-xdist -dist to `no`"
783076118,"2021-01-11 05:30:39.000000","2022-10-13 00:20:33.000000",NULL,5,"BUG: Groupby agg on decimal,json extension arrays changes dtype to object"
783325788,"2021-01-11 12:20:29.000000","2022-10-13 00:20:33.000000",NULL,3,"BUG: merge by MultiIndex containing tuples doesn't work correctly"
783355986,"2021-01-11 13:06:46.000000","2022-10-13 00:20:34.000000",NULL,0,"BUG: GroupBy dictionary aggregation raises ValueError when 'as_index=False'"
783413847,"2021-01-11 14:25:42.000000","2021-06-08 18:12:07.000000",NULL,9,"TYP: clean notations in the wrong place"
783609754,"2021-01-11 18:45:03.000000","2021-08-15 02:59:04.000000",NULL,4,"BUILD: openSUSE: Can't import IncompatibleFrequency in Pandas"
783766634,"2021-01-11 22:57:12.000000","2022-11-24 00:36:40.000000",NULL,11,"API: pd.array(index_or_series[object]) should infer like Series and Index constructors "
784029238,"2021-01-12 08:36:18.000000","2021-02-03 14:31:32.000000",NULL,4,"API: concatting of Series/DataFrame - handling (not skipping) of empty objects"
784590253,"2021-01-12 21:00:38.000000","2021-11-16 12:45:29.000000",NULL,12,"ENH: Support ExtensionArray (and masked EAs speficially) in indexing"
784632772,"2021-01-12 22:14:27.000000","2021-01-19 09:13:41.000000",NULL,2,"ENH: Add support for `date_unit` to be specified per column in `to_json`"
784683187,"2021-01-13 00:06:48.000000","2022-10-13 00:20:34.000000",NULL,1,"BUG: Unable to write to hdf when format='table' and list-like values are present in a column"
785136445,"2021-01-13 14:10:00.000000","2021-12-14 16:32:36.000000",NULL,10,"Refactor - ArrayManager overview issue"
785471545,"2021-01-13 21:31:09.000000","2022-12-04 01:10:09.000000",NULL,38,"ENH: Dedicated method for creating conditional columns"
785484825,"2021-01-13 21:55:33.000000","2021-11-24 22:26:58.000000",NULL,5,"CI: Unreliable Tests write to S3"
785765574,"2021-01-14 07:48:34.000000","2022-10-13 00:20:35.000000",NULL,3,"BUG: .apply with collections"
786083005,"2021-01-14 15:28:58.000000","2022-10-13 00:20:35.000000",NULL,5,"BUG: `df.agg` call passes different things to a custom function depending on whether a unused kwarg is supplied or not"
787142723,"2021-01-15 19:30:09.000000","2022-10-13 00:20:36.000000",NULL,7,"QST: DataFrame.join on key columns"
787482344,"2021-01-16 14:53:09.000000","2022-04-02 16:27:34.000000",NULL,10,"API: Should apply be smart?"
789237408,"2021-01-19 17:59:42.000000","2022-10-13 00:20:36.000000",NULL,5,"ENH: apply np.ufunc.accumulate along the columns/blocks (to preserve dtypes)"
790370264,"2021-01-20 22:06:00.000000","2022-10-13 00:20:37.000000",NULL,3,"BUG: DataFrame.plot(subplots=True) results in extra ticks"
790946222,"2021-01-21 11:01:36.000000","2021-08-15 03:36:58.000000",NULL,1,"Fuzzy match between the left_on and right_on"
791356989,"2021-01-21 17:32:41.000000","2022-10-13 00:20:37.000000",NULL,2,"BUG: Series.plot.bar() raises TypeError on timedelta dtype"
791374123,"2021-01-21 17:57:39.000000","2021-08-15 03:38:40.000000",NULL,0,"TST: csv_dir_path fixture check the existence of the dir instead of the file "
791976064,"2021-01-22 12:43:42.000000","2021-08-15 03:42:38.000000",NULL,0,"BUG: pd.get_dummies() returns copy of DataFrame for DataFrame with single integer dtype column"
791977627,"2021-01-22 12:46:17.000000","2022-10-13 00:20:37.000000",NULL,9,"BUG: float formatters ignore nullable floating extension type"
791994812,"2021-01-22 13:13:06.000000","2021-08-15 03:45:03.000000",NULL,0,"BUG: IndexError occuring on duplicate axis does not fail gracefully."
792172016,"2021-01-22 17:14:42.000000","2021-08-15 03:46:23.000000",NULL,3,"BUG: pandas.DataFrame.update with subset of MultiIndex fails without exception"
792450850,"2021-01-23 06:05:47.000000","2021-05-01 20:33:11.000000",NULL,3,"REF: consolidate in CSV parser module"
792700047,"2021-01-24 01:42:27.000000","2021-08-24 05:21:46.000000",NULL,3,"WEB: decommission dev.pandas.io"
792782034,"2021-01-24 12:09:05.000000","2021-08-15 03:53:00.000000",NULL,2,"ENH: add a method for piping self instead of the function return value"
794474522,"2021-01-26 18:47:16.000000","2022-10-19 08:50:08.000000",NULL,5,"BLD: Enable PEP 517"
794476749,"2021-01-26 18:50:52.000000","2021-06-15 12:30:04.000000",NULL,3,"BLD: optional numpy import"
794522372,"2021-01-26 20:03:16.000000","2021-08-15 04:02:47.000000",NULL,2,"BUG: SettingWithCopyError raised unsystematically (?)"
794576960,"2021-01-26 21:33:54.000000","2021-12-21 17:50:18.000000",NULL,26,"BUG: indexing with missing labels deprecation not applied to MultiIndex"
795033311,"2021-01-27 11:50:26.000000","2021-08-15 04:08:25.000000",NULL,0,"ENH: support reading from several files for read_* functions"
795246027,"2021-01-27 16:21:10.000000","2021-07-05 16:29:31.000000",NULL,1,"ValueError: Must produce aggregated value, if DataFrame contains a DataFrame as an element"
795462604,"2021-01-27 21:37:24.000000","2022-08-15 21:15:12.000000",NULL,11,"BUG: Concatenating categorical datetime columns raises a ValueError since v1.2"
795766731,"2021-01-28 08:00:41.000000","2021-08-15 04:09:48.000000",NULL,4,"QST: Pandas interpolate doesn't give monotonic results"
795768660,"2021-01-28 08:03:34.000000","2022-10-13 00:20:37.000000",NULL,3,"QST: Misleading `SettingWithCopyWarning` when assigning on result of DataFrame.dropna?"
796846545,"2021-01-29 12:33:46.000000","2022-10-13 00:20:38.000000",NULL,5,"ENH: read_csv: Warn when dtype or converters contain keys that do not exist in the data"
797706460,"2021-01-31 13:03:40.000000","2021-06-06 18:16:06.000000",NULL,2,"BUG: use of partition_cols raises incompatibility between fastparquet & pyarrow"
797804164,"2021-01-31 20:29:10.000000","2021-02-03 19:42:48.000000",NULL,7,"trying to drop columns on a series silently fails"
797823399,"2021-01-31 22:04:03.000000","2022-10-13 00:20:38.000000",NULL,5,"BUG: Reading csv files with numbers with multiple leading zeros losses a lot of precision"
798099282,"2021-02-01 08:22:52.000000","2021-04-09 07:39:37.000000",NULL,6,"BUG: Wrong legend when combining multiple plots on the same axes"
798542518,"2021-02-01 17:06:26.000000","2021-03-24 15:22:40.000000",NULL,4,"Error when converting df to json table (utc timezone date time object causes the error)"
799141485,"2021-02-02 10:18:40.000000","2021-02-07 18:48:38.000000",NULL,5,"CI: Linux 32 bit on MacPython/pandas-wheels, test_pairwise_with_self and test_no_pairwise_with_self fails"
799698910,"2021-02-02 21:20:26.000000","2021-09-02 15:09:19.000000",NULL,5,"BUG: Never end up with numpy string dtypes"
800727620,"2021-02-03 21:49:03.000000","2021-12-30 01:41:47.000000",NULL,24,"DISCUSS/API: setitem-like operations should only update inplace and never fallback with upcast (i.e never change the dtype)"
800768896,"2021-02-03 22:59:57.000000","2021-03-31 21:18:00.000000",NULL,39,"Intermittent error fetching value from multi-indexed dataframe"
802023308,"2021-02-05 09:57:02.000000","2021-08-15 04:36:18.000000",NULL,1,"QST: Is it intended that empty dictionary aggregation raises exception since 1.2.0?"
802024686,"2021-02-05 09:58:50.000000","2021-08-15 17:28:18.000000",NULL,0,"BUG: Grouping by frequency doesn't preserve order within each group"
802911079,"2021-02-07 09:44:19.000000","2021-12-25 00:19:27.000000",NULL,7,"ENH: Series.explode_range"
803862284,"2021-02-08 19:34:25.000000","2021-06-06 20:54:58.000000",NULL,1,"DOC: Basic indexing on axis with Multiindex "
804349695,"2021-02-09 08:59:44.000000","2021-08-15 17:35:50.000000",NULL,1,"There seems to be a difference between .agg and .groupby.agg"
804671034,"2021-02-09 15:45:08.000000","2021-08-15 17:36:47.000000",NULL,0,"BUG: TypeError when trying to find intersection between MultiIndex and array since 1.2.0"
804756201,"2021-02-09 17:27:10.000000","2021-08-15 17:37:45.000000",NULL,0,"BUG: SQLAlchemy Date() classes still written as DateTimes"
804848174,"2021-02-09 19:20:55.000000","2021-06-06 20:54:41.000000",NULL,0,"BUG: IndexError when plotting empty dataframe subset with DatetimeIndex on an existing axis"
805664470,"2021-02-10 16:22:59.000000","2022-01-10 02:06:41.000000",NULL,4,"BUG:OutOfBoundsDatetime on numpy timestamps, but not on datetime.datetime"
806074816,"2021-02-11 04:47:57.000000","2021-06-06 17:38:49.000000",NULL,6,"Adding Power support to the package -Installation of Condo not available for ppc64le"
806292753,"2021-02-11 11:13:09.000000","2021-08-15 17:42:31.000000",NULL,0,"BUG: ValueError when using hdf select with long select strings"
806851650,"2021-02-12 00:23:07.000000","2021-08-15 18:49:25.000000",NULL,1,"BUG: setitem with ArrayManager not preserving PeriodDtype"
806862493,"2021-02-12 00:48:51.000000","2021-08-15 17:45:25.000000",NULL,1,"BUG: Getting garbled characters when using pd.to_clipboard()"
807227831,"2021-02-12 13:18:02.000000","2021-08-15 17:54:43.000000",NULL,0,"BUG: Index and MultiIndex `KeyError` cases and discussion"
807229888,"2021-02-12 13:20:57.000000","2021-12-23 18:04:15.000000",NULL,2,"API: ExtensionArray interface method to create an empty / all-NA array for a given dtype"
807724682,"2021-02-13 10:44:09.000000","2021-08-15 17:59:24.000000",NULL,7,"datetime, timedelta, nanoseconds, missing zero padding on the right when nanoseconds are zero"
807827378,"2021-02-13 20:53:26.000000","2021-08-15 18:00:19.000000",NULL,2,"ENH: consider using sets and not maps for isin, unique and duplicated"
807836063,"2021-02-13 21:49:29.000000","2021-08-15 18:10:19.000000",NULL,18,"BUG: Pandas Import is failing under Conda Python 3.7"
807921538,"2021-02-14 09:15:59.000000","2022-10-13 00:20:38.000000",NULL,3,"ENH: read_html support dtype param"
808067349,"2021-02-14 23:00:29.000000","2021-03-09 14:52:51.000000",NULL,3,"ENH: Using pyright to analyze missing type declarations"
808997944,"2021-02-16 05:31:24.000000","2021-08-15 18:13:14.000000",NULL,0,"DEPS: change clipboard backend to pyclip"
809471700,"2021-02-16 16:45:21.000000","2022-08-15 21:15:27.000000",NULL,7,"DOC: Reindexing behaviour of dataframe column-assignment missing"
809658323,"2021-02-16 21:24:42.000000","2022-10-13 00:20:39.000000",NULL,2,"BUG: float formatters ignore "object" extension type; Other issues in same code"
809889961,"2021-02-17 06:13:54.000000","2022-02-17 20:41:01.000000",NULL,14,"DOC: add button to edit on GitHub"
810589432,"2021-02-17 22:33:31.000000","2021-03-24 14:35:23.000000",NULL,0,"BUG: pandas.SparseDtype from pandas.CategoricalDtype fails"
811591723,"2021-02-19 00:53:20.000000","2021-03-31 04:39:59.000000",NULL,4,"BUG: pandas.DataFrame.compare causes loss of accuracy for big ints"
811872951,"2021-02-19 09:50:26.000000","2021-08-15 18:34:57.000000",NULL,1,"BUG: Inconsistency in df.sum when strings are present in column values"
812202688,"2021-02-19 17:28:42.000000","2021-07-11 18:05:34.000000",NULL,2,"ENH: new orient setting for read_json to support common API format"
812225525,"2021-02-19 18:04:54.000000","2021-08-15 18:42:58.000000",NULL,7,"ENH: `df.explode` should turn empty lists into *no* rows rather than a NaN row"
812388716,"2021-02-19 22:11:19.000000","2021-08-15 18:44:25.000000",NULL,0,"BUG: "unique" and pd.Series.unique produce different results with aggregation"
812518688,"2021-02-20 05:14:07.000000","2022-04-10 19:13:12.000000",NULL,12,"BUG: fillna(0) does not fill NaNs for Float64Arrays"
812562023,"2021-02-20 09:22:56.000000","2021-08-15 18:47:31.000000",NULL,1,"ENH: Want a new feature in merge_asof function, which includes the all the rows of the right data frame with duplicate values of the coulumn on which it is matched , in the merged dataframe"
812807687,"2021-02-21 08:58:37.000000","2021-02-23 22:02:12.000000",NULL,2,"BUG: `to_html()` contains deprecated and poorly supported HTML"
813397785,"2021-02-22 11:08:31.000000","2022-11-18 04:16:47.000000",NULL,5,"ENH: Improve assertion message for `assert_frame_equal`"
813868466,"2021-02-22 21:13:37.000000","2021-06-06 20:53:41.000000",NULL,0,"BUG: numpy.datetime64 unit counts ignored"
814478438,"2021-02-23 13:45:07.000000","2022-10-13 00:15:32.000000",NULL,3,"REF: Avoid special-casing in core.apply"
814584185,"2021-02-23 15:43:44.000000","2022-10-13 00:20:39.000000",NULL,2,"Translation of official documentation into Portuguese"
815610132,"2021-02-24 15:55:33.000000","2021-02-24 17:14:06.000000",NULL,1,"TST: find solution for extension/tests_numpy.py (PandasArray base extension tests)"
815717400,"2021-02-24 18:01:58.000000","2021-02-24 18:01:58.000000",NULL,0,"CLN/TST: Revert supplying dtype to scipy.sparse.coo_matrix"
816112330,"2021-02-25 05:56:33.000000","2022-12-03 11:52:46.000000",NULL,2,"PERF: Performance Regression GroupBy apply"
816485001,"2021-02-25 14:25:06.000000","2022-04-11 20:04:50.000000",NULL,4,"BUG: read_csv accepts bad lines when option usecols is used"
816749519,"2021-02-25 20:00:47.000000","2022-06-28 17:22:18.000000",NULL,4,"ENH: Group names in a groupby should be `namedtuple` instead of `tuple`"
817401006,"2021-02-26 14:27:36.000000","2022-10-13 00:20:40.000000",NULL,1,"BUG: Categorical dtype in MultiIndex levels is lost during set operations (difference, union, intersection,...)"
817803078,"2021-02-27 02:49:35.000000","2021-03-09 04:59:48.000000",NULL,3,"BUG: ewma with time gives strange results with adjust = False vs. True, difference is too large to make sense"
817869537,"2021-02-27 08:43:27.000000","2021-08-19 01:29:31.000000",NULL,0,"API: make CachedAccessor public in addition to register_dataframe_accessor"
817968831,"2021-02-27 16:52:12.000000","2021-11-06 01:56:43.000000",NULL,2,"API/BUG: partially-inferring datetimes"
817972644,"2021-02-27 17:09:39.000000","2021-08-19 01:33:02.000000",NULL,2,"API: Signature of UDF methods"
818005751,"2021-02-27 19:55:33.000000","2021-08-19 01:33:39.000000",NULL,4,"BUG: index map leading to ValueError: Reindexing only valid with uniquely valued Index objects"
818203908,"2021-02-28 13:15:14.000000","2021-06-06 20:53:17.000000",NULL,0,"Performance regression in reindex.Fillna.time_float_32, etc."
818369162,"2021-03-01 01:00:20.000000","2022-03-25 00:45:06.000000",NULL,0,"Pandas IO XML Issue Tracker"
818692173,"2021-03-01 09:54:02.000000","2022-10-13 00:20:40.000000",NULL,3,"ENH:AttributeError: 'SeriesGroupBy' object has no attribute 'kurtosis'"
818700097,"2021-03-01 10:03:10.000000","2022-11-28 13:13:53.000000",NULL,3,"ENH: re-implement DataFrame.lookup."
818892203,"2021-03-01 13:57:49.000000","2021-08-23 22:54:34.000000",NULL,4,"BUG: Regression in PeriodIndex.loc string slicing behaviour between 1.0.x and >= 1.1.0"
818941934,"2021-03-01 14:51:36.000000","2022-10-13 00:20:40.000000",NULL,3,"BUG: groupby drops string dtype"
819480739,"2021-03-02 01:03:26.000000","2021-08-19 01:38:02.000000",NULL,0,"BUG:df.drop(columns=["col1"])  KeyError  "['col1'] not found in axis""
819983007,"2021-03-02 12:43:09.000000","2021-08-19 01:38:45.000000",NULL,0,"BUG: read_parquet empty DataFrame with MultiIndex column fails with "AttributeError: 'dict' object has no attribute 'dtype'""
820401106,"2021-03-02 21:22:01.000000","2021-06-06 20:52:45.000000",NULL,0,"BUG: to_sql not properly escaping column names postgresql"
820424570,"2021-03-02 21:58:01.000000","2021-07-15 23:56:32.000000",NULL,4,"BUG: MultiIndex block assignment introduces NaNs in data"
822362529,"2021-03-04 17:51:38.000000","2021-08-15 18:53:54.000000",NULL,6,"DEPR: restrict downstream usage of core.internals"
822516943,"2021-03-04 21:20:18.000000","2022-10-13 00:20:41.000000",NULL,0,"BUG: select_dtypes considers numpy int and pandas nullable integer types as the same"
822856378,"2021-03-05 08:12:24.000000","2021-08-19 01:42:44.000000",NULL,1,"QST: Method for comparing Series[Timestamp] to Interval"
822868841,"2021-03-05 08:28:22.000000","2022-10-13 00:20:41.000000",NULL,17,"ENH: consistency of input args for boundaries"
823076498,"2021-03-05 13:19:01.000000","2022-07-28 03:14:08.000000",NULL,3,"BUG: Interpolate over time does not work with Int64 or Float64"
823231449,"2021-03-05 16:19:19.000000","2021-04-08 16:19:45.000000",NULL,2,"BUG: missing values encoded in pandas.Int64Dtype not supported by json table scheme"
823673300,"2021-03-06 15:21:02.000000","2021-03-24 14:31:31.000000",NULL,2,"ENH: read_excel (xlrd engine) add parameter for ignore_workbook_corruption"
823931365,"2021-03-07 14:30:30.000000","2021-03-29 17:18:43.000000",NULL,14,"ENH: IO support for R data files with `pandas.read_rdata` and `DataFrame.to_rdata`"
824000531,"2021-03-07 19:41:57.000000","2022-10-13 00:20:41.000000",NULL,1,"BUG: Inconsistent behaviour between excel engines when writing multiple times using the same ExcelWriter"
825126757,"2021-03-09 01:04:37.000000","2021-03-12 00:27:59.000000",NULL,1,"ENH: Consider adding alternative calculation of centered moving averages for even window size"
825910092,"2021-03-09 13:13:53.000000","2022-04-02 08:09:47.000000",NULL,29,"ENH: Method for selecting columns from DataFrameGroupBy (and maybe DataFrame)"
826612768,"2021-03-09 20:48:39.000000","2021-11-02 21:30:47.000000",NULL,1,"BUG: date_range fails when crossing DST boundary"
828253354,"2021-03-10 19:49:16.000000","2021-08-19 01:56:24.000000",NULL,2,"BUG: KeyError from unexpected DatetimeIndex partial str indexing"
828789434,"2021-03-11 06:04:43.000000","2021-08-19 01:57:16.000000",NULL,0,"BUG: Inconsistent handling of None in indices"
828863185,"2021-03-11 07:24:10.000000","2021-08-19 01:57:44.000000",NULL,0,"ENH:Resume the 'loffset' arguments in Grouper and resample"
829213060,"2021-03-11 14:38:03.000000","2022-10-13 00:20:42.000000",NULL,4,"DOC: Rolling with method="table" to apply func to all columns and not just individual columns"
830932487,"2021-03-13 16:17:35.000000","2021-08-19 02:03:02.000000",NULL,4,"BUG: Series/DataFrame.rank returns empty object on failure "
831130231,"2021-03-14 11:14:17.000000","2021-10-29 02:13:25.000000",NULL,0,""drop" fails by default when label to drop is not in the index, but "rename" silently passes by. Wouldn't it make sense to synchronize?"
831135420,"2021-03-14 11:42:24.000000","2022-10-13 00:20:42.000000",NULL,5,"DataFrame.from_records fails when the argument is Series with non-default index"
831279285,"2021-03-14 22:37:57.000000","2022-10-13 00:20:42.000000",NULL,0,"BUG: DataFrame.query doesn't support equals or not equals for string columns with python parser"
831666732,"2021-03-15 10:29:23.000000","2022-09-12 09:03:18.000000",NULL,9,"BUG: Memory leak in json encoding for time related objects"
832277105,"2021-03-15 23:24:27.000000","2021-12-03 05:25:37.000000",NULL,11,"BUG: test_table_method_rolling_methods segfault on Mac"
832557474,"2021-03-16 08:44:52.000000","2021-03-19 17:08:27.000000",NULL,2,"BUG: inconsistency in division for scalar Offset vs series/array of Offsets"
833074927,"2021-03-16 18:13:29.000000","2022-10-13 00:20:42.000000",NULL,3,"BUG: OverflowError when plotting with sharex=True"
833152836,"2021-03-16 20:03:06.000000","2022-01-30 20:41:49.000000",NULL,7,"BUG: series.replace(np.nan,..) on categorical series does not replace"
833702192,"2021-03-17 12:07:33.000000","2022-12-17 19:16:36.000000",NULL,5,"REF: avoid broadcasting of Series to DataFrame in ops for ArrayManager"
834905300,"2021-03-18 14:50:41.000000","2022-01-20 14:59:56.000000",NULL,6,"BUG: Series.fillna is altering None values of unspecified columns"
835870278,"2021-03-19 11:21:44.000000","2021-04-14 18:23:25.000000",NULL,12,"BUG: NonExistentTimeError when resampling series localized to 'America/Santiago'"
836850221,"2021-03-20 16:14:30.000000","2021-08-19 02:47:56.000000",NULL,2,"API: Allow partial failure with TypeError in agg with dict-like arguments"
837069064,"2021-03-21 12:49:11.000000","2021-05-25 00:37:28.000000",NULL,3,"ENH: Non-nullable extension types"
837447778,"2021-03-22 08:13:52.000000","2022-10-13 00:20:43.000000",NULL,4,"BUG: boolean commutativity broken with a Series with object dtype with boolean values and None (can be returned from `.str` boolean methods)"
837520782,"2021-03-22 09:34:51.000000","2022-10-13 00:20:43.000000",NULL,3,"BUG: StringArray.astype() raises for datetime, period, boolean & timedelta with missing values"
838813228,"2021-03-23 14:54:02.000000","2022-07-12 10:34:18.000000",NULL,6,"BUG: Occasional "tokenizing data error" when reading in large files with read_csv()"
838814171,"2021-03-23 14:54:53.000000","2022-04-22 04:03:08.000000",NULL,6,"Index=False is not working in to_parquet command "
839485332,"2021-03-24 08:38:30.000000","2021-08-25 21:11:03.000000",NULL,1,"BUG: join/merge of DataFrame does not keep order of index"
839890067,"2021-03-24 16:13:21.000000","2021-08-19 02:56:32.000000",NULL,0,"Add capability to upsample with .resample().ffill() using time series on either axis"
840437297,"2021-03-25 00:55:53.000000","2022-10-13 00:20:44.000000",NULL,5,"ENH: How about "cannot reindex from an index with duplicate values"?"
840479252,"2021-03-25 01:41:01.000000","2022-10-13 00:20:44.000000",NULL,1,"BUG: Arithmetic operations on 0 length ExtensionArrays aren't tested"
840724267,"2021-03-25 09:15:45.000000","2021-07-26 20:19:27.000000",NULL,2,"BUG: series.to_numpy does not work well with pd.Float64Dtype"
841135984,"2021-03-25 17:07:44.000000","2021-04-19 23:17:36.000000",NULL,1,"BUG: PandasArray.to_numpy mishandles na_value"
841839135,"2021-03-26 11:14:24.000000","2022-10-13 00:20:44.000000",NULL,3,"ENH:  df.to_sql lacks a parameter if_not_exist with options [create, fail]"
842396075,"2021-03-27 02:31:40.000000","2022-01-31 22:00:37.000000",NULL,5,"ENH: Pandas StructDType"
842813253,"2021-03-28 19:34:29.000000","2022-10-28 17:51:40.000000",NULL,3,"BUG: Summing empty DataFrame can convert to incompatible type"
842877102,"2021-03-29 00:45:06.000000","2021-04-02 21:13:09.000000",NULL,8,"BUG: Copy not working as expected within DataFrameGroupBy.apply function"
842956529,"2021-03-29 04:32:52.000000","2022-09-10 11:07:12.000000",NULL,5,"BUG: pd.read_json sets wrong value for numeric column names "
843214885,"2021-03-29 10:10:41.000000","2021-08-19 03:06:04.000000",NULL,5,"ENH: Allow dropna to accept floats [0, 1] as thresh values"
843532378,"2021-03-29 16:18:42.000000","2022-10-16 02:31:51.000000",NULL,32,"DOC: Additional items for the cheat sheet"
843920711,"2021-03-29 23:49:33.000000","2021-04-03 23:26:41.000000",NULL,2,"BUG: idxmin and idxmax fail for groupby of decimal columns"
843921961,"2021-03-29 23:52:06.000000","2022-10-13 00:20:44.000000",NULL,2,"ENH: Upgrade Pandas SQLAlchemy code to be compatible with 2.0+ syntax"
844196788,"2021-03-30 07:58:34.000000","2021-03-31 11:31:52.000000",NULL,4,"DOC: `DataFrame.reindex` columns filling"
845221450,"2021-03-30 20:36:06.000000","2021-08-19 03:36:40.000000",NULL,6,"BUG: wrong output index mapping of results when groupby both scan and reduction aggregation are passed"
846805072,"2021-03-31 14:48:26.000000","2021-04-13 15:37:12.000000",NULL,1,"BUG: Incorrect timedelta with tz_localize and nonexistent times"
847813580,"2021-04-01 03:23:04.000000","2021-05-21 17:28:43.000000",NULL,4,"BUG: tm.assert_frame_equal fails to raise near int64 implementation bounds"
848182160,"2021-04-01 08:07:38.000000","2021-08-19 03:40:23.000000",NULL,1,"BUG:  GroupBy.apply doesn't add group keys to index whether setting group_keys=True or not."
848704871,"2021-04-01 18:47:58.000000","2021-08-19 03:48:32.000000",NULL,6,"BUG (?): dtype.value_counts() shows categorical multiple times"
849437232,"2021-04-02 19:52:06.000000","2022-10-13 00:20:45.000000",NULL,4,"BUG: invalid type annotation for equal operator of Series"
850225467,"2021-04-05 09:16:48.000000","2022-10-13 00:20:45.000000",NULL,5,"BUG: xlim and ylim not restricting plot area"
851335184,"2021-04-06 11:35:24.000000","2022-10-13 00:20:45.000000",NULL,14,"BUG: behavior change in dataframe.shift(, freq=infer) when upgrading from pandas 1.1.5 to 1.2.x"
851379049,"2021-04-06 12:34:27.000000","2022-10-13 00:20:46.000000",NULL,2,"BUG: StringArray __array_ufunc__ validation of result should not require strings"
852668628,"2021-04-07 18:08:17.000000","2022-10-13 00:20:46.000000",NULL,2,"BUG: Unexpected behavior when assigning multi-dimensional array to DataFrame column"
854388227,"2021-04-09 10:19:36.000000","2022-02-25 12:25:24.000000",NULL,4,"QST: Is differenence in frame __setitem__() and __getitem__() intended?"
854473016,"2021-04-09 12:19:27.000000","2022-10-13 00:20:46.000000",NULL,0,"ENH: Memory usage of read_sql could be significantly reduced to ~25% of current memory usage"
854556609,"2021-04-09 14:04:01.000000","2021-04-11 15:44:20.000000",NULL,25,"PERF: conversion of long python objects to string when using numexpr"
854618812,"2021-04-09 15:17:09.000000","2021-05-26 02:10:39.000000",NULL,3,"pandas concat does not match index names when concatenating two dataframes with a multiindex"
855826712,"2021-04-12 10:30:53.000000","2021-08-19 04:39:40.000000",NULL,2,"BUG: map nested dict on categorical Series prints a TypeError and ignores it"
855844042,"2021-04-12 10:50:11.000000","2021-08-19 04:50:42.000000",NULL,0,"API: value-dependent behaviour in concat with all-NA data"
856490372,"2021-04-13 01:42:24.000000","2021-08-19 04:52:32.000000",NULL,6,"BUG: pandas styling doesn't display for all rows in large dataframes"
856521097,"2021-04-13 03:01:39.000000","2021-04-13 05:57:52.000000",NULL,2,"BUG: tz_localize gives incorrect shift_forward value in some European timezones"
856530454,"2021-04-13 03:24:52.000000","2022-10-13 00:20:46.000000",NULL,1,"DOC: How to split a PR"
857288372,"2021-04-13 20:15:07.000000","2022-01-10 02:06:35.000000",NULL,24,"Proposal: a new nullable Timestamp data type with support for non-ns resolutions"
858126395,"2021-04-14 17:51:14.000000","2021-08-19 04:55:35.000000",NULL,0,"BUG: DateOffset addition gives UserWarning: Discarding nonzero nanoseconds in conversion"
858320434,"2021-04-14 22:47:18.000000","2022-10-13 00:20:47.000000",NULL,4,"ENH: parallelize DataFrame.corr"
