id,created_at,updated_at,closed_at,comment_cnt,title
775646482,"2020-12-29 01:02:54.000000","2021-01-13 21:48:38.000000",NULL,5,"[RFC] Speed up python function and arg serialization in RPC APIs"
776060878,"2020-12-29 19:55:30.000000","2021-02-23 05:51:09.000000",NULL,5,"[FX] intermediate types of empty lists/dicts not preserved during torch.fx tracing"
776091138,"2020-12-29 21:16:42.000000","2021-01-20 14:27:24.000000",NULL,3,"RFC: Add a "see also" section to operators' documentation"
776183508,"2020-12-30 03:40:54.000000","2022-07-06 10:49:56.000000",NULL,18,"rfc: automating the switching of inputs to the device of the params"
777282115,"2021-01-01 13:06:22.000000","2021-01-06 13:00:30.000000",NULL,2,"[docs] nn.modules pages should mention corresponding functional versions, e.g. for nn.Hardshrink"
777613818,"2021-01-03 10:46:29.000000","2021-07-15 04:58:06.000000",NULL,7,"torch.var and torch.std are not compatible with np.var and np.std"
777623159,"2021-01-03 11:53:42.000000","2021-08-13 18:36:42.000000",NULL,2,"torch.split is divergent from np.split"
777624735,"2021-01-03 12:04:06.000000","2021-01-19 06:38:58.000000",NULL,3,"torch.repeat is divergent from np.repeat"
777810809,"2021-01-04 04:48:50.000000","2021-01-04 16:38:51.000000",NULL,1,"Inconsistent function name between stub and implementation in `torch.optim.swa_utils`"
777872433,"2021-01-04 07:05:29.000000","2022-12-06 20:43:20.000000",NULL,2,"Multinomial without replacement produces samples that have zero probability"
777913817,"2021-01-04 08:18:14.000000","2021-04-03 08:05:09.000000",NULL,5,"channels_last format convolution is slower than normal NCHW"
777996904,"2021-01-04 10:35:26.000000","2021-06-02 00:01:57.000000",NULL,0,"Torch quantized_lstm_cell op out-of-bounds access"
778038304,"2021-01-04 11:46:43.000000","2021-01-06 02:25:15.000000",NULL,5,"Torch  _remove_batch_dim OP out-of-bounds access"
778285054,"2021-01-04 18:43:08.000000","2021-01-09 07:22:22.000000",NULL,7,"pytorch_windows_vs2019_py36_cuda11.1_test1 intermittently fails"
778385233,"2021-01-04 21:38:25.000000","2021-05-24 02:06:58.000000",NULL,3,"Magma functions that don't have queue argument create cublas handles for each call"
778446038,"2021-01-04 23:29:10.000000","2021-01-05 19:36:04.000000",NULL,6,"resize_ documentation does not match implementation when memory_format is given"
778723188,"2021-01-05 08:19:35.000000","2021-01-07 05:44:15.000000",NULL,1,"Torch native_layer_norm OP out-of-bounds access"
778846448,"2021-01-05 10:26:28.000000","2021-03-15 17:51:37.000000",NULL,3,"batch_isend_irecv: the receiving end cannot receive large tensors from the sending end correctly"
779085328,"2021-01-05 14:15:48.000000","2021-01-06 04:22:36.000000",NULL,1,"Broken LAPACK links in the documentation"
779201489,"2021-01-05 15:46:38.000000","2022-03-11 07:13:24.000000",NULL,4,"Cannot print 32-bit complex tensors"
779236389,"2021-01-05 16:13:31.000000","2022-02-22 11:23:41.000000",NULL,6,"Errors when coercing complex numbers of various sizes"
779646995,"2021-01-05 22:11:26.000000","2021-01-06 16:38:08.000000",NULL,4,"need a clear guide for when and how to use torch.cuda.set_device()"
779689146,"2021-01-05 22:52:49.000000","2021-01-07 17:14:35.000000",NULL,3,"torch.where scalar/tensor documentation is unclear and not formatted"
779722013,"2021-01-05 23:26:30.000000","2021-01-06 15:31:44.000000",NULL,0,"[proposal] Pseudo-functions to support common gradient patch use-cases like replacing inf / nan or clipping / gradient reversal"
780049360,"2021-01-06 05:21:18.000000","2021-01-06 05:21:23.000000",NULL,0,"JIT does not correctly compile custom classes derived from torch.Tensor"
780330799,"2021-01-06 09:02:40.000000","2021-01-08 15:20:05.000000",NULL,1,"nn.InstanceNorm should warn user if input channel is inconsistent with num_features, even when affine=False"
780382622,"2021-01-06 09:42:01.000000","2021-01-07 01:16:06.000000",NULL,0,"Inconsistent Variable Naming in FindTorch.cmake"
780651217,"2021-01-06 15:49:35.000000","2022-07-20 21:23:34.000000",NULL,4,"FX call_function does not work if target is a class member function"
780913111,"2021-01-06 23:33:22.000000","2021-01-07 04:48:40.000000",NULL,0,"Automated Mixed Precision not documented to work with nn.DataParallel"
780941487,"2021-01-07 00:37:52.000000","2022-07-20 21:23:33.000000",NULL,0,"[FX] Static specialization of callsites (e.g. chunk)"
780977845,"2021-01-07 02:27:46.000000","2021-01-07 17:59:57.000000",NULL,1,"CUDACachingAllocator is not GC-aware"
781041750,"2021-01-07 05:32:21.000000","2021-01-07 16:54:15.000000",NULL,0,"Calling emptyCache in Conv_v7.cpp causes performance degradation"
781080810,"2021-01-07 06:55:58.000000","2022-08-07 11:35:15.000000",NULL,12,"GRU and LSTM fail for seq_len = 0"
781241149,"2021-01-07 11:22:49.000000","2021-01-07 21:41:25.000000",NULL,2,"deterministic implementation for adaptive_avg_pool2d_backward_cuda "
781349154,"2021-01-07 14:22:19.000000","2021-02-03 14:55:12.000000",NULL,2,"Excessive memory usage caused by Samplers storing lists of indices"
781409256,"2021-01-07 15:46:07.000000","2021-02-03 11:48:09.000000",NULL,8,"Find the joint eigenvalue of two matrices. "
781414624,"2021-01-07 15:53:33.000000","2021-02-17 23:35:48.000000",NULL,1,"Build Fail with vulkan on ARM64 and wayland drivers"
781421910,"2021-01-07 16:03:35.000000","2021-08-12 05:28:52.000000",NULL,4,"Pytorch 1.7.1 hangs with multi-gpu, while Pytorch 1.6.0 works correctly"
781484897,"2021-01-07 17:32:33.000000","2021-01-08 00:28:35.000000",NULL,1,"torch.float_power out= and inplace variant errors on non-matching output dtype instead of casting"
781538311,"2021-01-07 19:03:46.000000","2021-01-25 14:25:52.000000",NULL,10,"`requires_grad_` in `no_grad` context returns incorrect value with tensor subclasses"
781624123,"2021-01-07 21:31:21.000000","2021-04-20 16:32:24.000000",NULL,1,"Tracing with autocast failed with error: "Cannot insert a Tensor that requires grad as a constant""
781918326,"2021-01-08 07:38:44.000000","2021-01-12 01:55:42.000000",NULL,4,"More general MultiHeadAttention and Transformer modules"
781951267,"2021-01-08 08:42:13.000000","2021-01-12 21:01:08.000000",NULL,3,"FusedKernelCPU failed to delete generated dll files on Windows "
781964689,"2021-01-08 09:05:01.000000","2021-01-08 18:13:08.000000",NULL,2,"ModuleNotFoundError: No module named '__torch__'"
782008398,"2021-01-08 10:16:12.000000","2021-01-10 18:19:57.000000",NULL,10,"CUDA error when using `binary_cross_entropy_with_logits`"
782145620,"2021-01-08 14:11:48.000000","2022-01-22 04:28:13.000000",NULL,5,"torch.cross is divergent from np.cross"
782150830,"2021-01-08 14:19:33.000000","2022-11-02 13:32:34.000000",NULL,1,"torch.equal is divergent from np.equal"
782156006,"2021-01-08 14:27:06.000000","2021-01-10 11:06:39.000000",NULL,1,"torch.transpose is divergent from np.transpose"
782165247,"2021-01-08 14:41:14.000000","2022-02-15 19:13:23.000000",NULL,18,"torch.meshgrid is divergent from np.meshgrid"
782239808,"2021-01-08 16:27:28.000000","2021-02-08 23:44:45.000000",NULL,2,"Add MultiScheduler"
782420585,"2021-01-08 21:55:56.000000","2021-02-11 16:16:16.000000",NULL,2,"Implement dunder getattribute instead of dunder getattr for nn.Module"
782468718,"2021-01-09 00:19:11.000000","2021-01-21 00:10:13.000000",NULL,2,"Way to solve GPU Host Thread Contention?"
782636934,"2021-01-09 16:10:12.000000","2021-06-20 06:49:12.000000",NULL,8,"running a job on multiple gpus with qsub "
782726765,"2021-01-10 02:26:44.000000","2022-07-29 06:26:36.000000",NULL,12,"RTX3090 performs no better than 1080ti"
782752472,"2021-01-10 06:12:24.000000","2021-04-15 16:34:55.000000",NULL,3,"torch.Tensor.random_ is divergent from NumPy's np.random.random"
782754203,"2021-01-10 06:26:32.000000","2021-01-10 11:31:34.000000",NULL,1,"Function Request: scipy.stats.pearsonr"
782756795,"2021-01-10 06:49:49.000000","2022-09-15 06:23:50.000000",NULL,3,"Function Request: np.interp"
782757048,"2021-01-10 06:51:48.000000","2021-01-10 12:54:08.000000",NULL,1,"Function Request: scipy.interpolate.interp1d"
782757277,"2021-01-10 06:53:43.000000","2021-01-10 11:28:03.000000",NULL,1,"Function Request: scipy.ndimage.zoom"
782757521,"2021-01-10 06:55:45.000000","2021-01-10 06:55:46.000000",NULL,0,"Function request: scipy.interpolate.RectBivariateSpline"
782757726,"2021-01-10 06:57:40.000000","2021-01-10 06:57:42.000000",NULL,0,"Function request: scipy.interpolate.RegularGridInterpolator"
782757914,"2021-01-10 06:59:07.000000","2022-12-06 19:37:36.000000",NULL,5,"Function request: scipy.interpolate.griddata"
782758170,"2021-01-10 07:01:06.000000","2021-01-10 07:01:08.000000",NULL,0,"Function request: scipy.interpolate.InterpolatedUnivariateSpline"
782760166,"2021-01-10 07:17:12.000000","2021-12-27 13:29:04.000000",NULL,4,"Interpolation tracking issue"
782763207,"2021-01-10 07:41:01.000000","2021-09-16 15:24:05.000000",NULL,0,"torch.any and torch.all map uint8 -> uint8 but should map uint8 -> bool"
782763720,"2021-01-10 07:44:49.000000","2022-01-17 19:25:29.000000",NULL,1,"RFC: identify analogous NumPy operators when documenting PyTorch operators"
782763774,"2021-01-10 07:45:08.000000","2021-08-31 07:10:26.000000",NULL,0,"NumPy Compatibility tracking issue"
782766230,"2021-01-10 08:02:14.000000","2022-03-23 20:40:32.000000",NULL,15,"torch.special tracking issue"
782769392,"2021-01-10 08:26:37.000000","2021-03-15 17:52:51.000000",NULL,3,"how to save weights when using RPC framework"
782840304,"2021-01-10 15:21:11.000000","2021-01-11 02:50:49.000000",NULL,4,"torch.tril_indices is incompatible with np.tril_indices"
782883686,"2021-01-10 18:58:05.000000","2021-01-19 15:23:44.000000",NULL,13,"for CNN in fp16 execution time depends on input scale"
783046635,"2021-01-11 04:01:33.000000","2021-02-12 13:57:32.000000",NULL,19,"error: conversion from ‘std::vector<at::Tensor>’ to non-scalar type ‘at::Tensor’ requested"
783239018,"2021-01-11 10:13:36.000000","2021-01-11 16:46:40.000000",NULL,0,"Optimizer Closure: Enable skip by returning None loss."
783500829,"2021-01-11 16:07:11.000000","2021-05-20 14:59:30.000000",NULL,3,"Provide a set of C++ foreach APIs that will take tensor pointers as an input"
783604711,"2021-01-11 18:36:39.000000","2021-02-05 21:12:29.000000",NULL,3,"out variant of many loss functions are not consistent with non-out variant when reduction is not none"
783620846,"2021-01-11 19:03:12.000000","2021-01-11 19:03:23.000000",NULL,0,"Static hooks serialization: moving the hook definitions outside of module definitions in the archive"
783772305,"2021-01-11 23:09:39.000000","2021-02-09 00:19:28.000000",NULL,1,"ValueError: optimizer got an empty parameter list"
784060900,"2021-01-12 09:22:48.000000","2021-01-15 07:56:05.000000",NULL,1,"libtorch gpu set id bug"
784564152,"2021-01-12 20:20:11.000000","2021-03-01 15:56:34.000000",NULL,0,"[TorchScript] Rough edges discovered during type system rewrite"
784845947,"2021-01-13 07:00:47.000000","2021-01-13 07:00:58.000000",NULL,0,"Standalone OSS RPC benchmark"
784860174,"2021-01-13 07:24:36.000000","2021-01-20 18:23:24.000000",NULL,1,"creating a dummy_input param for Pytorch model to Onnx conversion"
784968166,"2021-01-13 10:10:17.000000","2021-01-18 11:01:58.000000",NULL,2,"[RFC] Make RRef proxy APIs non-blocking"
785051263,"2021-01-13 12:10:19.000000","2022-11-24 07:04:16.000000",NULL,2,"linker error when trying to use Metal backend in PyTorch Mobile"
785090170,"2021-01-13 13:08:25.000000","2021-01-15 02:44:31.000000",NULL,0,"Make use of eps for numerical stability more consistent"
785479171,"2021-01-13 21:45:27.000000","2021-03-09 14:30:44.000000",NULL,2,"Huge file sizes for libtorch and dependencies?"
785814085,"2021-01-14 09:07:31.000000","2021-02-04 05:25:30.000000",NULL,3,"Unable to compile CUDAExtension with Pytorch 1.5 or above"
785882675,"2021-01-14 10:45:44.000000","2021-01-15 03:00:18.000000",NULL,1,"PyTorch mobile perf recipes, fails when building android "
785920796,"2021-01-14 11:41:27.000000","2022-07-30 04:04:36.000000",NULL,12,"Non-avairable nightly version for converting models to NNAPI"
786302419,"2021-01-14 20:24:55.000000","2022-10-17 22:47:54.000000",NULL,4,"Channels last doesn't improve speed when using SyncBatchNorm"
786344303,"2021-01-14 21:13:02.000000","2021-01-14 21:13:06.000000",NULL,0,"test_fn_grad_fft_fftn_cpu_complex128 and test_fn_grad_fft_rfftn_cpu_float64 are failing under TSAN"
786497897,"2021-01-15 03:14:30.000000","2021-01-25 13:41:37.000000",NULL,13,"Enhance supported fill value type for constant pad in functional.pad"
787196864,"2021-01-15 21:16:12.000000","2021-01-15 21:43:07.000000",NULL,3,"Discourage slow gradchecks"
787233135,"2021-01-15 21:58:12.000000","2021-01-18 01:44:51.000000",NULL,1,"Use unified type for distributions.constraint API"
787299407,"2021-01-16 00:20:31.000000","2021-01-18 23:19:31.000000",NULL,1,"Training slowdown from 1.6 to 1.7.1"
787359794,"2021-01-16 06:17:58.000000","2021-02-01 15:44:49.000000",NULL,2,"build from source fail in jeston tx2 Python3.8"
787782394,"2021-01-17 19:58:43.000000","2021-11-23 21:56:09.000000",NULL,9,"Launching two processes causes hanging"
787998797,"2021-01-18 07:19:11.000000","2021-01-18 23:20:51.000000",NULL,1,"[PyTorch Mobile] NNAPI prototype installer no longer available"
788309248,"2021-01-18 14:21:46.000000","2022-12-15 20:54:25.000000",NULL,12,"[feature request] torch.scan (also port lax.fori_loop / lax.while_loop, lax.cond / lax.switch?)"
788349680,"2021-01-18 15:15:41.000000","2021-02-10 23:38:41.000000",NULL,12,"RandomSampler is very slow with huge dataset"
788517848,"2021-01-18 20:04:54.000000","2021-01-18 23:55:08.000000",NULL,0,"CosineAnnealingWarmRestarts lacks verbose functionality"
788535883,"2021-01-18 20:41:55.000000","2022-02-17 19:28:54.000000",NULL,9,"Source distributions (sdist) are missing on PyPI"
788550981,"2021-01-18 21:15:53.000000","2022-03-24 05:37:46.000000",NULL,0,"Multiple ProcessGroup C++ Tests are flaky"
788751959,"2021-01-19 06:40:31.000000","2021-01-20 14:07:49.000000",NULL,1,"ignore_index for nn_mse_loss"
788794291,"2021-01-19 07:54:48.000000","2022-05-23 15:04:37.000000",NULL,7,"[PyTorch Mobile] Android speed benchmark binary crashes when using vulkan"
788798352,"2021-01-19 08:01:54.000000","2022-06-16 06:05:41.000000",NULL,3,"ReduceLROnPlateau doesn't have the get_last_lr()"
788892670,"2021-01-19 10:17:45.000000","2022-11-28 16:11:08.000000",NULL,8,"dependency_links is deprecated "
789007238,"2021-01-19 13:06:30.000000","2022-06-22 06:46:23.000000",NULL,5,"[PyTorch Mobile] Can't use Vulkan backend"
789130509,"2021-01-19 15:40:07.000000","2021-07-13 15:24:02.000000",NULL,1,"[TorchScript] Document TorchScript IR"
789184586,"2021-01-19 16:47:25.000000","2021-01-25 09:52:58.000000",NULL,3,"Adding visualizations for indexing and other functions"
789217186,"2021-01-19 17:31:07.000000","2021-01-26 17:05:39.000000",NULL,3,"Batched grad coverage rollup"
789324252,"2021-01-19 20:05:38.000000","2021-01-20 13:49:25.000000",NULL,0,"Improve error message for "Could not run 'aten::record_stream' with arguments from the 'CPU' backend. " "
789428714,"2021-01-19 22:26:05.000000","2021-01-20 01:31:04.000000",NULL,0,"[TorchScript Usability] Incorrect default types"
789536171,"2021-01-20 01:25:27.000000","2021-09-22 10:38:58.000000",NULL,7,"pytorch is built without _GLIBCXX_USE_CXX11_ABI and can cause std::regex crashes (probably)"
789595837,"2021-01-20 03:30:51.000000","2021-03-01 17:57:33.000000",NULL,4,"Implement torch.pow for float16 and bfloat16 on CPU"
789875236,"2021-01-20 11:02:32.000000","2021-09-17 17:06:25.000000",NULL,2,"Link to `torch.einsum` in `torch.tensordot`"
789883731,"2021-01-20 11:13:24.000000","2021-01-21 12:17:09.000000",NULL,2,"pytorch DDP hangs at .backward() call"
789905047,"2021-01-20 11:43:49.000000","2021-03-03 12:22:37.000000",NULL,3,"Segmentation fault encountered when using nn.MultiheadAttention with v1.7.1"
790177040,"2021-01-20 17:28:26.000000","2022-07-17 09:08:06.000000",NULL,5,"NCCL_BLOCKING_WAIT=1 makes training extremely slow (but if not set then OOM on one device will hang training)"
790243660,"2021-01-20 19:13:49.000000","2021-01-28 10:34:28.000000",NULL,2,"pin_memory leads to GPU memory being used but it doesn't initialize CUDA"
790243852,"2021-01-20 19:14:07.000000","2021-01-20 20:42:16.000000",NULL,0,"Pull upstream cmake's change in FindCUDA/select_compute_arch"
790269260,"2021-01-20 19:50:12.000000","2021-01-21 04:12:49.000000",NULL,1,"Dataloader Prefetch data to GPU by cudaMemPrefetchAsync"
790287276,"2021-01-20 20:11:12.000000","2021-02-02 18:06:53.000000",NULL,4,"Precision of scalars is lost in script mode for binary operations with tensors"
790290231,"2021-01-20 20:16:06.000000","2021-02-08 03:43:57.000000",NULL,2,"Insufficient shared memory (shm) while training"
790439383,"2021-01-20 23:20:01.000000","2021-01-26 22:27:45.000000",NULL,1,"[TorchScript Performance Deep-dive] problems discovered in TS performance deep-dive"
790440682,"2021-01-20 23:22:19.000000","2021-08-24 18:43:46.000000",NULL,4,"[nnc][perf] CPU fuser needs to support intra-op parallelism"
790892513,"2021-01-21 10:01:41.000000","2022-02-21 05:27:49.000000",NULL,15,"Segmentation Fault when importing torch on macOS Big Sur"
791149909,"2021-01-21 14:28:18.000000","2021-03-26 01:13:58.000000",NULL,5,"Unexpected slow dropout in stacked RNN/LSTM/GRU"
791308202,"2021-01-21 16:35:38.000000","2021-01-25 14:47:04.000000",NULL,3,"Does pytorch support cuda 11.1"
791372957,"2021-01-21 17:55:54.000000","2021-01-25 13:51:39.000000",NULL,3,"torch.unique(x, dim=1, return_inverse=True) returns inverse for only the last sub-tensor along dim"
791621533,"2021-01-22 01:40:11.000000","2021-01-25 15:22:04.000000",NULL,0,"THCCachingAllocator::cuda_free_mutex has no effect"
791752812,"2021-01-22 06:54:36.000000","2021-03-30 15:55:58.000000",NULL,1,"[JIT] Type refinement failure in if-elif-else structure"
791897631,"2021-01-22 10:41:54.000000","2021-01-23 00:19:33.000000",NULL,4,"dataloader bug need help"
791929006,"2021-01-22 11:28:07.000000","2021-02-12 09:41:01.000000",NULL,7,"SequentialSampler getting slower as time passing by"
791933239,"2021-01-22 11:34:53.000000","2021-01-22 17:54:50.000000",NULL,1,"Questions about amp"
791988529,"2021-01-22 13:03:06.000000","2022-04-23 18:06:33.000000",NULL,3,"Exporting opnames fails when using custom classes"
791997166,"2021-01-22 13:16:45.000000","2021-01-22 17:53:47.000000",NULL,0,"libpytorch macos build: static library eigen_blas_LIBRARY-NOTFOUND not found"
792228688,"2021-01-22 18:48:34.000000","2022-08-16 08:12:10.000000",NULL,22,"Dispatch-less structured wrapper / composite / alias kernels"
792314812,"2021-01-22 21:22:13.000000","2021-09-15 22:21:28.000000",NULL,5,"Add option for Convolutions to operate over NTC and NHWC tensors"
792362680,"2021-01-22 23:10:33.000000","2021-03-15 12:13:17.000000",NULL,5,"Failing to trace Huggingface models using Trace API from Torchscript"
792516463,"2021-01-23 09:29:36.000000","2021-01-26 18:44:44.000000",NULL,7,"Scalar/Tensor arg type for op schemas"
792726747,"2021-01-24 05:41:50.000000","2021-01-25 15:37:06.000000",NULL,0,"Consider adding context manager support for torch.set_printoptions"
792726857,"2021-01-24 05:42:44.000000","2021-01-27 02:45:28.000000",NULL,1,"Proposing new features: Developing Echo State Network layers"
792761369,"2021-01-24 10:04:38.000000","2021-01-25 15:40:26.000000",NULL,0,"Suggestion: Assimilate activation images to PyTorch brand color"
792798758,"2021-01-24 13:40:57.000000","2021-01-26 15:10:10.000000",NULL,2,"DataLoader is slow in spawned processes"
792855668,"2021-01-24 17:59:28.000000","2021-07-13 19:16:53.000000",NULL,7,"[pipeline] gpu util + peak mem reporting to tune partitions and chunks "
792857405,"2021-01-24 18:08:26.000000","2021-01-25 15:48:07.000000",NULL,0,"/usr/local/include/google/protobuf/stubs/pbconfig.h:3:37: note: expanded from macro 'GOOGLE_PROTOBUF_HASH_MAP_H'"
792930689,"2021-01-24 23:44:03.000000","2021-04-20 16:32:13.000000",NULL,3,"len of ModuleList is incorrect for jitted models"
792957420,"2021-01-25 01:33:54.000000","2022-12-09 00:20:34.000000",NULL,5,"arm64-v8a not compiling due to libpytorch_jni.so"
793519900,"2021-01-25 16:17:36.000000","2021-02-22 19:26:19.000000",NULL,1,"The pooling code is ignoring sliding windows that start within the right padding"
793525601,"2021-01-25 16:24:49.000000","2022-11-20 09:15:14.000000",NULL,21,"Status of pip wheels with _GLIBCXX_USE_CXX11_ABI=1"
793583047,"2021-01-25 17:35:33.000000","2021-01-30 22:31:29.000000",NULL,2,"CuDNN 8 with benchmark=True takes minutes to execute for certain configurations"
793725607,"2021-01-25 21:06:27.000000","2021-01-25 21:52:00.000000",NULL,2,"Class-based structured kernels instruction count regression"
793759721,"2021-01-25 22:04:09.000000","2021-04-16 15:05:53.000000",NULL,14,"Native code assert or hang on process exit with a torch.jit.script model on multi-GPU"
793804353,"2021-01-25 23:36:22.000000","2022-03-25 22:25:57.000000",NULL,0,"test_profiler_with_remote_builtin (__main__.TensorPipeRpcTestWithSpawn) is flaky"
793846893,"2021-01-26 01:20:14.000000","2021-02-02 16:49:54.000000",NULL,1," error: ‘PyFrameObject {aka struct _frame}’ has no member named ‘f_lasti’"
793859126,"2021-01-26 01:51:23.000000","2022-06-28 21:09:52.000000",NULL,13,"RFC: Private CUDA memory pools"
793915078,"2021-01-26 04:19:58.000000","2021-02-01 18:05:18.000000",NULL,2,"apex internal assert failed"
793915969,"2021-01-26 04:22:24.000000","2021-01-26 22:20:33.000000",NULL,0,"dyld: Symbol not found: _PyBaseObject_Type   Referenced from"
794398485,"2021-01-26 16:58:18.000000","2022-11-15 15:44:18.000000",NULL,2,"torch.tensor(x) fails inconsistently, assumes 0 index exists in 'Series'"
794428738,"2021-01-26 17:40:05.000000","2021-02-09 20:26:21.000000",NULL,3,"TestLinalgCPU.test_cholesky_solve_autograd_cpu_float64 fails on different random seed"
794529464,"2021-01-26 20:14:42.000000","2021-04-14 22:04:11.000000",NULL,0,"segmentation fault in torch.nn.ReplicationPad3d/2d when padding is large"
794531492,"2021-01-26 20:17:52.000000","2021-02-04 17:15:59.000000",NULL,0,"[TorchScript Usability] Behaviors of used-defined subclasses of torch.tensor are silently ignored"
794536334,"2021-01-26 20:25:38.000000","2021-02-03 08:08:11.000000",NULL,1,"[TorchScript Usability] error message when invoking __init__ of module types inside TorchScript"
794538603,"2021-01-26 20:29:23.000000","2021-04-20 16:29:28.000000",NULL,0,"[TorchScript Usability] Earlier type checking needed for interface type"
794541400,"2021-01-26 20:33:49.000000","2021-07-17 04:41:20.000000",NULL,6,"[TorchScript Usability] tensor printout format differs from eager mode"
794545305,"2021-01-26 20:40:27.000000","2021-01-26 20:40:31.000000",NULL,0,"[TorchScript Usability] Non-intuitive error messages for user errors "
794640160,"2021-01-26 23:33:42.000000","2021-02-11 18:03:38.000000",NULL,8,"-fno-omit-frame-pointer by default in our builds"
794641399,"2021-01-26 23:36:30.000000","2021-12-15 05:25:10.000000",NULL,3,"Make it clearer when a tensor was quantized symmetrically"
794642576,"2021-01-26 23:39:19.000000","2021-10-18 18:01:28.000000",NULL,0,"[JIT] Rough edges found while exploring expressions supported by TorchScript"
794642990,"2021-01-26 23:40:14.000000","2021-03-06 17:44:18.000000",NULL,11,"[Feature Request] Support tensor creation from objects that implement the __array__ interface"
794696922,"2021-01-27 01:49:45.000000","2021-01-29 03:36:50.000000",NULL,2,"Incorrect error message reported during DDP tests"
794912335,"2021-01-27 09:09:40.000000","2021-02-03 20:46:54.000000",NULL,5,"[docs] use `versionadded`, `versionchanged` and `deprecated` directive"
794924078,"2021-01-27 09:25:17.000000","2021-01-28 17:57:12.000000",NULL,1,"[numpy] torch.ceil and torch.floor don't support integer inputs while Numpy does"
794986108,"2021-01-27 10:44:37.000000","2021-01-29 04:45:20.000000",NULL,1,"benchmark_utils.Fuzzer creates out of bounds seeds on Win"
795028190,"2021-01-27 11:42:28.000000","2021-02-02 01:53:45.000000",NULL,6,"Initialize NCCL backend with MPI"
795096283,"2021-01-27 13:21:26.000000","2021-02-03 20:19:29.000000",NULL,3,"Complex->Real cast is a warning, calling `real` or `imag` on non-complex tensors is an Error."
795187503,"2021-01-27 15:13:10.000000","2021-02-20 00:48:14.000000",NULL,5,"CUDA driver version is insufficient "
795354411,"2021-01-27 18:49:02.000000","2021-02-04 16:41:20.000000",NULL,1,"`torch.cuda.device` should look like it is inherited from `torch.device`"
795384673,"2021-01-27 19:33:31.000000","2021-01-29 05:00:35.000000",NULL,2,"std::type_index doesn't provide reliable equality for getCustomClassTypeMap"
795389596,"2021-01-27 19:40:49.000000","2021-02-10 18:21:07.000000",NULL,16,"macOS error building 1.7.1 from source on Catalina 10.15.7"
795576804,"2021-01-28 01:06:40.000000","2021-02-04 14:42:25.000000",NULL,4,"[search] duplicated entries in results"
795806090,"2021-01-28 08:58:45.000000","2021-01-29 07:56:16.000000",NULL,2,"Error of running"
795912106,"2021-01-28 11:17:18.000000","2021-10-21 10:22:14.000000",NULL,3,"Profiler is stuck for DDP training"
795924146,"2021-01-28 11:33:55.000000","2021-05-07 18:49:14.000000",NULL,7,"[ux] Proposal to have t() === transpose(-1, -2), since batches are very frequent"
795928300,"2021-01-28 11:39:59.000000","2021-01-29 05:00:06.000000",NULL,1,"Bind tensor.unflatten to torch.unflatten namespace (torch.flatten exists but not torch.unflatten)"
796061371,"2021-01-28 14:33:32.000000","2021-06-10 06:42:09.000000",NULL,19,"result_type doesn't take dtypes and doesn't match numpy"
796364963,"2021-01-28 20:57:35.000000","2021-01-29 05:01:19.000000",NULL,0,""make install" skips some required libraries for static build"
796474511,"2021-01-29 00:17:31.000000","2021-02-08 23:52:23.000000",NULL,6,"Pytorch not working properly (I don't know how to summarize it, see below)"
796484367,"2021-01-29 00:42:58.000000","2021-01-30 00:24:53.000000",NULL,2,"scatter_ with set reduce to support integer inputs"
796526595,"2021-01-29 02:34:35.000000","2022-06-16 00:14:57.000000",NULL,1,"Support torch::jit::script::Module converting to torch::nn::Module."
796580012,"2021-01-29 05:01:26.000000","2021-02-08 18:15:40.000000",NULL,7,"Cant compile from source 1.8.0a0 because 'magma_v2.h' file not found and undefined references to `magma_*'"
796624015,"2021-01-29 06:37:26.000000","2022-11-15 22:26:00.000000",NULL,8,"ONNX export of atan2"
796952782,"2021-01-29 15:03:43.000000","2021-02-01 18:08:39.000000",NULL,9,"Run time error"
797234165,"2021-01-29 22:00:10.000000","2022-10-31 09:49:48.000000",NULL,5,"Huggingface model not being torch scriptable"
797243180,"2021-01-29 22:19:16.000000","2021-02-11 18:34:25.000000",NULL,6,"TorchScript class compilation failure with pybind11-2.6.2"
797261211,"2021-01-29 23:03:17.000000","2021-02-01 18:52:56.000000",NULL,5,"DataParallel copies the model onto GPUs sequentially"
797297120,"2021-01-30 01:04:04.000000","2021-01-30 02:27:30.000000",NULL,2,"max_pool2d CPU forward performance is poor"
797384291,"2021-01-30 10:19:28.000000","2021-02-02 17:07:41.000000",NULL,2,"[numpy] `round` and `trunc` not supported for Integral Type while Python and NumPy supports them"
797384494,"2021-01-30 10:20:47.000000","2021-02-02 17:02:21.000000",NULL,0,"Additon of levenberg-marquardt optimizer in TORCH.OPTIM"
797394332,"2021-01-30 11:16:26.000000","2021-02-09 22:23:24.000000",NULL,1,"C++ load model error"
797405043,"2021-01-30 12:17:05.000000","2021-02-02 17:03:15.000000",NULL,0,"Caffe2 RNN Cell Names not rectified"
797413309,"2021-01-30 13:02:03.000000","2021-02-01 09:54:17.000000",NULL,3,"Ship pre-made ltrace.conf lenses for PyTorch, cublas, cudnn"
797516207,"2021-01-30 19:44:24.000000","2021-02-02 17:57:54.000000",NULL,0,"Pytorch num_worker>0 code worked first time and then it never worked with same setting again"
